RPT_TREATMENT_ID,ORGAN_ID,CLASS1,CLASS2,CLASS3,DISP_NAME,LOCAL_DISP_NAME,SINGULAR,LOCAL_SINGULAR
8383,1018,335,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
8384,1018,335,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
8385,1017,336,0,0,Lesion,Tổn thương,Lesion,Tổn thương
8386,1017,336,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
8387,1017,336,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
8388,1018,337,0,0,Lesion,Tổn thương,Lesion,Tổn thương
8389,1018,337,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
8390,1018,337,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
8391,1015,338,0,0,Lesion,Tổn thương,Lesion,Tổn thương
8392,1015,338,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
8393,1015,338,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
8394,1016,339,0,0,Lesion,Tổn thương,Lesion,Tổn thương
8395,1018,335,0,0,Lesion,Tổn thương,Lesion,Tổn thương
8396,1015,330,0,0,Lesion,Tổn thương,Lesion,Tổn thương
8397,1017,329,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
8398,1017,329,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
8399,1016,320,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
8400,1016,320,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
8401,1017,321,0,0,Lesion,Tổn thương,Lesion,Tổn thương
8402,1017,321,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
8403,1017,321,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
8404,1018,322,0,0,Lesion,Tổn thương,Lesion,Tổn thương
8405,1018,322,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
8406,1018,322,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
8407,1017,323,0,0,Lesion,Tổn thương,Lesion,Tổn thương
8408,1017,323,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
8409,1017,323,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
8410,1018,324,0,0,Lesion,Tổn thương,Lesion,Tổn thương
8411,1018,324,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
8412,1018,324,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
8413,1017,325,0,0,Lesion,Tổn thương,Lesion,Tổn thương
8414,1017,325,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
8415,1017,325,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
8416,1018,326,0,0,Lesion,Tổn thương,Lesion,Tổn thương
8417,1018,326,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
8418,1018,326,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
8419,1017,327,0,0,Lesion,Tổn thương,Lesion,Tổn thương
8420,1017,327,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
8421,1017,327,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
8422,1018,328,0,0,Lesion,Tổn thương,Lesion,Tổn thương
8423,1018,328,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
8424,1018,328,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
8425,1017,329,0,0,Lesion,Tổn thương,Lesion,Tổn thương
8426,1016,339,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
8427,1016,339,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
8428,1016,340,0,0,Type,Phân loại,Type,Phân loại
8429,1018,352,6,0,brush sampling,Lấy Lấy mẫu bằng bàn chải,brush sampling,Lấy Lấy mẫu bằng bàn chải
8430,1018,352,7,0,fluid sampling,Lấy Lấy mẫu chất lỏng,fluid sampling,Lấy Lấy mẫu chất lỏng
8431,1018,353,0,0,Type,Phân loại,Type,Phân loại
8432,1018,353,1,0,biopsy,Sinh thiết,biopsy,Sinh thiết
8433,1018,353,2,0,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang
8434,1018,353,3,0,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh
8435,1018,353,4,0,complete piecemeal removal,Hoàn thành loại bỏ từng phần,complete piecemeal removal,Hoàn thành loại bỏ từng phần
8436,1018,352,5,0,en-bloc removal,loại bỏ en-bloc,en-bloc removal,loại bỏ en-bloc
8437,1018,353,5,0,en-bloc removal,loại bỏ en-bloc,en-bloc removal,loại bỏ en-bloc
8438,1018,353,7,0,fluid sampling,Lấy Lấy mẫu chất lỏng,fluid sampling,Lấy Lấy mẫu chất lỏng
8439,1016,354,0,0,Type,Phân loại,Type,Phân loại
8440,1016,354,1,0,biopsy,Sinh thiết,biopsy,Sinh thiết
8441,1016,354,2,0,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang
8442,1016,354,3,0,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh
8443,1016,354,4,0,complete piecemeal removal,Hoàn thành loại bỏ từng phần,complete piecemeal removal,Hoàn thành loại bỏ từng phần
8444,1016,354,5,0,en-bloc removal,loại bỏ en-bloc,en-bloc removal,loại bỏ en-bloc
8445,1018,353,6,0,brush sampling,Lấy Lấy mẫu bằng bàn chải,brush sampling,Lấy Lấy mẫu bằng bàn chải
8446,1016,354,6,0,brush sampling,Lấy Lấy mẫu bằng bàn chải,brush sampling,Lấy Lấy mẫu bằng bàn chải
8447,1018,352,4,0,complete piecemeal removal,Hoàn thành loại bỏ từng phần,complete piecemeal removal,Hoàn thành loại bỏ từng phần
8448,1018,352,2,0,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang
8449,1015,350,2,0,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang
8450,1015,350,3,0,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh
8451,1015,350,4,0,complete piecemeal removal,Hoàn thành loại bỏ từng phần,complete piecemeal removal,Hoàn thành loại bỏ từng phần
8452,1015,350,5,0,en-bloc removal,loại bỏ en-bloc,en-bloc removal,loại bỏ en-bloc
8453,1015,350,6,0,brush sampling,Lấy Lấy mẫu bằng bàn chải,brush sampling,Lấy Lấy mẫu bằng bàn chải
8454,1015,350,7,0,fluid sampling,Lấy Lấy mẫu chất lỏng,fluid sampling,Lấy Lấy mẫu chất lỏng
8455,1016,351,0,0,Type,Phân loại,Type,Phân loại
8456,1018,352,3,0,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh
8457,1016,351,1,0,biopsy,Sinh thiết,biopsy,Sinh thiết
8458,1016,351,3,0,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh
8459,1016,351,4,0,complete piecemeal removal,Hoàn thành loại bỏ từng phần,complete piecemeal removal,Hoàn thành loại bỏ từng phần
8460,1016,351,5,0,en-bloc removal,loại bỏ en-bloc,en-bloc removal,loại bỏ en-bloc
8461,1016,351,6,0,brush sampling,Lấy Lấy mẫu bằng bàn chải,brush sampling,Lấy Lấy mẫu bằng bàn chải
8462,1016,351,7,0,fluid sampling,Lấy Lấy mẫu chất lỏng,fluid sampling,Lấy Lấy mẫu chất lỏng
8463,1018,352,0,0,Type,Phân loại,Type,Phân loại
8464,1018,352,1,0,biopsy,Sinh thiết,biopsy,Sinh thiết
8465,1016,351,2,0,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang
8466,1015,350,1,0,biopsy,Sinh thiết,biopsy,Sinh thiết
8467,1016,354,7,0,fluid sampling,Lấy Lấy mẫu chất lỏng,fluid sampling,Lấy Lấy mẫu chất lỏng
8468,1018,355,1,0,biopsy,Sinh thiết,biopsy,Sinh thiết
8469,1018,357,6,0,brush sampling,Lấy Lấy mẫu bằng bàn chải,brush sampling,Lấy Lấy mẫu bằng bàn chải
8470,1018,357,7,0,fluid sampling,Lấy Lấy mẫu chất lỏng,fluid sampling,Lấy Lấy mẫu chất lỏng
8471,1015,358,0,0,Type,Phân loại,Type,Phân loại
8472,1015,358,1,0,biopsy,Sinh thiết,biopsy,Sinh thiết
8473,1015,358,2,0,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang
8474,1015,358,3,0,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh
8475,1015,358,4,0,complete piecemeal removal,Hoàn thành loại bỏ từng phần,complete piecemeal removal,Hoàn thành loại bỏ từng phần
8476,1018,357,5,0,en-bloc removal,loại bỏ en-bloc,en-bloc removal,loại bỏ en-bloc
8477,1015,358,5,0,en-bloc removal,loại bỏ en-bloc,en-bloc removal,loại bỏ en-bloc
8478,1015,358,7,0,fluid sampling,Lấy Lấy mẫu chất lỏng,fluid sampling,Lấy Lấy mẫu chất lỏng
8479,1016,359,0,0,Type,Phân loại,Type,Phân loại
8480,1016,359,1,0,biopsy,Sinh thiết,biopsy,Sinh thiết
8481,1016,359,2,0,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang
8482,1016,359,3,0,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh
8483,1016,359,4,0,complete piecemeal removal,Hoàn thành loại bỏ từng phần,complete piecemeal removal,Hoàn thành loại bỏ từng phần
8484,1016,359,5,0,en-bloc removal,loại bỏ en-bloc,en-bloc removal,loại bỏ en-bloc
8485,1015,358,6,0,brush sampling,Lấy Lấy mẫu bằng bàn chải,brush sampling,Lấy Lấy mẫu bằng bàn chải
8486,1018,355,0,0,Type,Phân loại,Type,Phân loại
8487,1018,357,4,0,complete piecemeal removal,Hoàn thành loại bỏ từng phần,complete piecemeal removal,Hoàn thành loại bỏ từng phần
8488,1018,357,2,0,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang
8489,1018,355,2,0,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang
8490,1018,355,3,0,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh
8491,1018,355,4,0,complete piecemeal removal,Hoàn thành loại bỏ từng phần,complete piecemeal removal,Hoàn thành loại bỏ từng phần
8492,1018,355,5,0,en-bloc removal,loại bỏ en-bloc,en-bloc removal,loại bỏ en-bloc
8493,1018,355,6,0,brush sampling,Lấy Lấy mẫu bằng bàn chải,brush sampling,Lấy Lấy mẫu bằng bàn chải
8494,1018,355,7,0,fluid sampling,Lấy Lấy mẫu chất lỏng,fluid sampling,Lấy Lấy mẫu chất lỏng
8495,1017,356,0,0,Type,Phân loại,Type,Phân loại
8496,1018,357,3,0,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh
8497,1017,356,1,0,biopsy,Sinh thiết,biopsy,Sinh thiết
8498,1017,356,3,0,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh
8499,1017,356,4,0,complete piecemeal removal,Hoàn thành loại bỏ từng phần,complete piecemeal removal,Hoàn thành loại bỏ từng phần
8500,1017,356,5,0,en-bloc removal,loại bỏ en-bloc,en-bloc removal,loại bỏ en-bloc
8501,1017,356,6,0,brush sampling,Lấy Lấy mẫu bằng bàn chải,brush sampling,Lấy Lấy mẫu bằng bàn chải
8502,1017,356,7,0,fluid sampling,Lấy Lấy mẫu chất lỏng,fluid sampling,Lấy Lấy mẫu chất lỏng
8503,1018,357,0,0,Type,Phân loại,Type,Phân loại
8504,1018,357,1,0,biopsy,Sinh thiết,biopsy,Sinh thiết
8505,1017,356,2,0,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang
8506,1015,350,0,0,Type,Phân loại,Type,Phân loại
8507,1017,349,7,0,fluid sampling,Lấy Lấy mẫu chất lỏng,fluid sampling,Lấy Lấy mẫu chất lỏng
8508,1017,349,6,0,brush sampling,Lấy Lấy mẫu bằng bàn chải,brush sampling,Lấy Lấy mẫu bằng bàn chải
8509,1018,342,5,0,en-bloc removal,loại bỏ en-bloc,en-bloc removal,loại bỏ en-bloc
8510,1018,342,6,0,brush sampling,Lấy Lấy mẫu bằng bàn chải,brush sampling,Lấy Lấy mẫu bằng bàn chải
8511,1018,342,7,0,fluid sampling,Lấy Lấy mẫu chất lỏng,fluid sampling,Lấy Lấy mẫu chất lỏng
8512,1017,343,0,0,Type,Phân loại,Type,Phân loại
8513,1017,343,1,0,biopsy,Sinh thiết,biopsy,Sinh thiết
8514,1017,343,2,0,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang
8515,1017,343,3,0,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh
8516,1018,342,4,0,complete piecemeal removal,Hoàn thành loại bỏ từng phần,complete piecemeal removal,Hoàn thành loại bỏ từng phần
8517,1017,343,4,0,complete piecemeal removal,Hoàn thành loại bỏ từng phần,complete piecemeal removal,Hoàn thành loại bỏ từng phần
8518,1017,343,6,0,brush sampling,Lấy Lấy mẫu bằng bàn chải,brush sampling,Lấy Lấy mẫu bằng bàn chải
8519,1017,343,7,0,fluid sampling,Lấy Lấy mẫu chất lỏng,fluid sampling,Lấy Lấy mẫu chất lỏng
8520,1018,344,0,0,Type,Phân loại,Type,Phân loại
8521,1018,344,1,0,biopsy,Sinh thiết,biopsy,Sinh thiết
8522,1018,344,2,0,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang
8523,1018,344,3,0,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh
8524,1018,344,4,0,complete piecemeal removal,Hoàn thành loại bỏ từng phần,complete piecemeal removal,Hoàn thành loại bỏ từng phần
8525,1017,343,5,0,en-bloc removal,loại bỏ en-bloc,en-bloc removal,loại bỏ en-bloc
8526,1018,344,5,0,en-bloc removal,loại bỏ en-bloc,en-bloc removal,loại bỏ en-bloc
8527,1018,342,3,0,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh
8528,1018,342,1,0,biopsy,Sinh thiết,biopsy,Sinh thiết
8529,1016,340,1,0,biopsy,Sinh thiết,biopsy,Sinh thiết
8530,1016,340,2,0,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang
8531,1016,340,3,0,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh
8532,1016,340,4,0,complete piecemeal removal,Hoàn thành loại bỏ từng phần,complete piecemeal removal,Hoàn thành loại bỏ từng phần
8533,1016,340,5,0,en-bloc removal,loại bỏ en-bloc,en-bloc removal,loại bỏ en-bloc
8534,1016,340,6,0,brush sampling,Lấy Lấy mẫu bằng bàn chải,brush sampling,Lấy Lấy mẫu bằng bàn chải
8535,1016,340,7,0,fluid sampling,Lấy Lấy mẫu chất lỏng,fluid sampling,Lấy Lấy mẫu chất lỏng
8536,1018,342,2,0,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang
8537,1017,341,0,0,Type,Phân loại,Type,Phân loại
8538,1017,341,2,0,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang,fluoroscopic-guided biopsy,sinh thiết điều hướng theo nội soi huỳnh quang
8539,1017,341,3,0,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh,incomplete piecemeal removal,Loại bỏ mảnh vụn không hoàn chỉnh
8540,1017,341,4,0,complete piecemeal removal,Hoàn thành loại bỏ từng phần,complete piecemeal removal,Hoàn thành loại bỏ từng phần
8541,1017,341,5,0,en-bloc removal,loại bỏ en-bloc,en-bloc removal,loại bỏ en-bloc
8542,1017,341,6,0,brush sampling,Lấy Lấy mẫu bằng bàn chải,brush sampling,Lấy Lấy mẫu bằng bàn chải
8543,1017,341,7,0,fluid sampling,Lấy Lấy mẫu chất lỏng,fluid sampling,Lấy Lấy mẫu chất lỏng
8544,1018,342,0,0,Type,Phân loại,Type,Phân loại
8545,1017,341,1,0,biopsy,Sinh thiết,biopsy,Sinh thiết
8546,1018,344,6,0,brush sampling,Lấy Lấy mẫu bằng bàn chải,brush sampling,Lấy Lấy mẫu bằng bàn chải
8547,1018,344,7,0,fluid sampling,Lấy Lấy mẫu chất lỏng,fluid sampling,Lấy Lấy mẫu chất lỏng
8548,1017,345,0,0,Type,Phân loại,Type,Phân loại
8549,1017,347,6,0,brush sampling,Lấy Lấy mẫu bằng bàn chải,brush sampling,Lấy Lấy mẫu bằng bàn chải
8550,1017,347,7,0,fluid sampling,Lấy Lấy mẫu chất lỏng,fluid sampling,Lấy Lấy mẫu chất lỏng
